"uniprot_id"	"prediction_disorder_mobidb_lite"	"prediction_disorder_alphafold"	"hgnc_symbol"	"start_position"	"end_position"	"gene_biotype"
"6947"	"Q8N0U8"	NA	0.08	"VKORC1L1"	65873074	65959563	"protein_coding"
"6948"	"Q8N0V3"	0.262	0.688	"RBFA"	80034389	80050651	"protein_coding"
"6949"	"Q8N0V4"	NA	0.072	"LGI2"	24998847	25030946	"protein_coding"
"6950"	"Q8N0V5"	NA	0.05	"GCNT2"	3107	140252	"protein_coding"
"6951"	"Q8N0W3"	NA	0.008	"FCSK"	70454595	70480274	"protein_coding"
"6952"	"Q8N0W4"	0.031	0.303	"NLGN4X"	5840637	6228867	"protein_coding"
"6953"	"Q8N0X2"	0.106	0.431	"SPAG16"	213284389	214410501	"protein_coding"
"6954"	"Q8N0X4"	NA	0.094	"CLYBL"	99606669	99909459	"protein_coding"
"6955"	"Q8N0X7"	0.179	0.374	"SPART"	36301638	36370180	"protein_coding"
"6956"	"Q8N0Y2"	0.361	0.495	"ZNF444"	56132599	56160893	"protein_coding"
"6957"	"Q8N0Y7"	NA	0	"PGAM4"	77967949	77969638	"protein_coding"
"6958"	"Q8N0Z2"	0.386	0.675	"ABRA"	106759483	106770244	"protein_coding"
"6959"	"Q8N0Z6"	NA	0	"TTC5"	20256558	20305960	"protein_coding"
"6960"	"Q8N0Z8"	NA	0.056	"PUSL1"	1308597	1311677	"protein_coding"
"6961"	"Q8N100"	NA	0.586	"ATOH7"	68230595	68232113	"protein_coding"
"6962"	"Q8N103"	0.274	0.706	"TAGAP"	159034468	159095823	"protein_coding"
"6963"	"Q8N108"	0.604	0.732	"MIER1"	66924895	66988619	"protein_coding"
"6964"	"Q8N118"	NA	0.043	"CYP4X1"	47023669	47050751	"protein_coding"
"6965"	"Q8N122"	0.071	0.156	"RPTOR"	80544819	80966371	"protein_coding"
"6966"	"Q8N128"	0.136	0.817	"FAM177A1"	35045117	35116630	"protein_coding"
"6967"	"Q8N129"	0.198	0.343	"CNPY4"	100119634	100125508	"protein_coding"
"6968"	"Q8N130"	NA	0.215	"SLC34A3"	137230757	137236555	"protein_coding"
"6969"	"Q8N131"	0.404	0.971	"TMEM123"	102396332	102470384	"protein_coding"
"6970"	"Q8N137"	0.276	0.604	"CNTROB"	7932101	7949920	"protein_coding"
"6971"	"Q8N138"	NA	0.059	"ORMDL3"	39921041	39927601	"protein_coding"
"6972"	"Q8N139"	NA	0.046	"ABCA6"	69078702	69141895	"protein_coding"
"6973"	"Q8N140"	NA	0.438	"EID3"	104303739	104305205	"protein_coding"
"6974"	"Q8N141"	NA	0.222	"ZFP82"	36383120	36418644	"protein_coding"
"6975"	"Q8N142"	0.048	0.048	"ADSS1"	104724174	104747325	"protein_coding"
"6976"	"Q8N149"	NA	0.184	"LILRA2"	479310	493950	"protein_coding"
"6977"	"Q8N157"	0.263	0.477	"AHI1"	135283407	135498434	"protein_coding"
"6978"	"Q8N158"	0.166	0.264	"GPC2"	100169606	100177381	"protein_coding"
"6979"	"Q8N163"	0.235	0.447	"CCAR2"	22604757	22620964	"protein_coding"
"6980"	"Q8N165"	NA	0.012	"PDIK1L"	26111165	26125555	"protein_coding"
"6981"	"Q8N183"	0.32	0.42	"NDUFAF2"	60945177	61154531	"protein_coding"
"6982"	"Q8N184"	NA	0.332	"ZNF567"	36687612	36727701	"protein_coding"
"6983"	"Q8N1A6"	NA	0	"C4orf33"	129093317	129116640	"protein_coding"
"6984"	"Q8N1B3"	0.085	0.069	"CCNQ"	153587925	153600045	"protein_coding"
"6985"	"Q8N1B4"	NA	0.176	"VPS52"	4698976	4720728	"protein_coding"
"6986"	"Q8N1E6"	NA	0.048	"FBXL14"	1565993	1594581	"protein_coding"
"6987"	"Q8N1F7"	NA	0.153	"NUP93"	56730118	56850286	"protein_coding"
"6988"	"Q8N1F8"	0.238	0.304	"STK11IP"	219597857	219616451	"protein_coding"
"6989"	"Q8N1G0"	0.405	0.665	"ZNF687"	151281618	151292176	"protein_coding"
"6990"	"Q8N1G1"	0.522	0.693	"REXO1"	1815248	1848483	"protein_coding"
"6991"	"Q8N1G2"	0.08	0.131	"CMTR1"	37433219	37482827	"protein_coding"
"6992"	"Q8N1G4"	0.125	0.151	"LRRC47"	3778559	3796498	"protein_coding"
"6993"	"Q8N1I0"	0.157	0.198	"DOCK4"	111726110	112206407	"protein_coding"
"6994"	"Q8N1K5"	0.044	0.139	"THEMIS"	53270	263795	"protein_coding"
"6995"	"Q8N1M1"	0.172	0.515	"BEST3"	69643360	69699476	"protein_coding"
"6996"	"Q8N1N0"	NA	0.474	"CLEC4F"	70808643	70820599	"protein_coding"
"6997"	"Q8N1N4"	NA	0.606	"KRT78"	52837804	52849092	"protein_coding"
"6998"	"Q8N1P7"	0.368	0.578	"CRYBG2"	26321698	26360080	"protein_coding"
"6999"	"Q8N1Q1"	NA	0	"CA13"	85220587	85284073	"protein_coding"
"7000"	"Q8N1S5"	NA	0.225	"SLC39A11"	72645949	73092712	"protein_coding"
"7001"	"Q8N1W2"	0.032	0.505	"ZNF710"	90001324	90082206	"protein_coding"
"7002"	"Q8N201"	0.05	0.122	"INTS1"	1470277	1504389	"protein_coding"
"7003"	"Q8N228"	0.21	0.539	"SCML4"	107702154	107824317	"protein_coding"
"7004"	"Q8N264"	0.271	0.521	"ARHGAP24"	85475150	86002668	"protein_coding"
"7005"	"Q8N283"	0.237	0.374	"ANKRD35"	145866560	145885866	"protein_coding"
"7006"	"Q8N292"	0.197	1	"GAPT"	58491435	58497090	"protein_coding"
"7007"	"Q8N2A8"	NA	0.278	"PLD6"	17200995	17206333	"protein_coding"
"7008"	"Q8N2C3"	NA	0.595	"DEPDC4"	100203669	100267079	"protein_coding"
"7009"	"Q8N2C7"	0.169	NA	"UNC80"	209771569	209999300	"protein_coding"
"7010"	"Q8N2E6"	0.136	0.298	"TOR2A"	127731524	127735313	"protein_coding"
"7011"	"Q8N2F6"	0.12	0.271	"ARMC10"	103074881	103099759	"protein_coding"
"7012"	"Q8N2G8"	0.047	0.087	"GHDC"	42188799	42194513	"protein_coding"
"7013"	"Q8N2H3"	NA	0.046	"PYROXD2"	98383565	98415182	"protein_coding"
"7014"	"Q8N2H9"	0.083	0.09	"PELI3"	66466327	66477337	"protein_coding"
"7015"	"Q8N2I2"	NA	0.471	"ZNF619"	40477113	40491053	"protein_coding"
"7016"	"Q8N2I9"	0.057	0.234	"STK40"	36339624	36385924	"protein_coding"
"7017"	"Q8N2K0"	NA	0.206	"ABHD12"	25294742	25390835	"protein_coding"
"7018"	"Q8N2K1"	NA	0.371	"UBE2J2"	1253909	1273864	"protein_coding"
"7019"	"Q8N2M8"	0.711	0.804	"CLASRP"	45039045	45070956	"protein_coding"
"7020"	"Q8N2Q7"	0.105	0.326	"NLGN1"	173396284	174294372	"protein_coding"
"7021"	"Q8N2R0"	0.119	0.522	"OSR2"	98944403	98952104	"protein_coding"
"7022"	"Q8N2R8"	0.241	0.596	"FAM43A"	194685883	194689037	"protein_coding"
"7023"	"Q8N2S1"	0.138	0.339	"LTBP4"	40592883	40629818	"protein_coding"
"7024"	"Q8N2U9"	NA	0.196	"SLC66A2"	79902420	79951657	"protein_coding"
"7025"	"Q8N2W9"	0.133	0.331	"PIAS4"	4007736	4039386	"protein_coding"
"7026"	"Q8N2Y8"	0.416	0.834	"RUSC2"	35490111	35561898	"protein_coding"
"7027"	"Q8N300"	0.47	0.833	"SVBP"	42807052	42817397	"protein_coding"
"7028"	"Q8N302"	0.322	0.676	"AGGF1"	77029251	77065234	"protein_coding"
"7029"	"Q8N307"	0.602	0.654	"MUC20"	91379	111620	"protein_coding"
"7030"	"Q8N335"	NA	0	"GPD1L"	32105689	32168709	"protein_coding"
"7031"	"Q8N344"	0.35	0.783	"MIER2"	305573	344815	"protein_coding"
"7032"	"Q8N350"	0.556	0.996	"CBARP"	1228287	1238027	"protein_coding"
"7033"	"Q8N357"	0.054	0.089	"SLC35F6"	26764284	26781231	"protein_coding"
"7034"	"Q8N370"	0.039	0.188	"SLC43A2"	1	58914	"protein_coding"
"7035"	"Q8N371"	NA	0.108	"KDM8"	27203508	27221768	"protein_coding"
"7036"	"Q8N386"	0.085	0.557	"LRRC25"	18391137	18397622	"protein_coding"
"7037"	"Q8N392"	0.161	0.258	"ARHGAP18"	129576132	129710177	"protein_coding"
"7038"	"Q8N398"	0.253	0.387	"VWA5B2"	184229585	184242329	"protein_coding"
"7039"	"Q8N3A8"	0.087	0.342	"PARP8"	50665899	50846519	"protein_coding"
"7040"	"Q8N3C0"	NA	0.116	"ASCC3"	100508194	100881372	"protein_coding"
"7041"	"Q8N3C7"	0.098	0.356	"CLIP4"	29097705	29199777	"protein_coding"
"7042"	"Q8N3D4"	0.399	0.699	"EHBP1L1"	65576046	65592650	"protein_coding"
"7043"	"Q8N3E9"	0.075	0.086	"PLCD3"	45108959	45133354	"protein_coding"
"7044"	"Q8N3F0"	0.191	0.221	"MTURN"	30134986	30162762	"protein_coding"
"7045"	"Q8N3F8"	0.569	0.636	"MICALL1"	37905657	37942822	"protein_coding"
"7046"	"Q8N3J2"	NA	0.212	"METTL4"	2537525	2571509	"protein_coding"
"7047"	"Q8N3J3"	0.23	0.791	"HROB"	44141906	44162476	"protein_coding"
"7048"	"Q8N3J5"	0.059	0.183	"PPM1K"	88257620	88284769	"protein_coding"
"7049"	"Q8N3J6"	NA	0.338	"CADM2"	84958989	86074429	"protein_coding"
"7050"	"Q8N3J9"	NA	0.046	"ZNF664"	123971845	124015439	"protein_coding"
"7051"	"Q8N3K9"	0.408	NA	"CMYA5"	79689836	79800240	"protein_coding"
"7052"	"Q8N3L3"	0.465	0.654	"TXLNB"	139240061	139291998	"protein_coding"
"7053"	"Q8N3P4"	0.02	0.163	"VPS8"	184812143	185052614	"protein_coding"
"7054"	"Q8N3R3"	NA	0.145	"TCAIM"	44338119	44409451	"protein_coding"
"7055"	"Q8N3S3"	0.189	0.422	"PHTF2"	77798773	77957503	"protein_coding"
"7056"	"Q8N3T1"	0.078	0.247	"GALNT15"	16174680	16231992	"protein_coding"
"7057"	"Q8N3U4"	0.077	0.203	"STAG2"	123960212	124422664	"protein_coding"
"7058"	"Q8N3V7"	0.699	0.989	"SYNPO"	150601080	150659207	"protein_coding"
"7059"	"Q8N3X1"	0.513	0.838	"FNBP4"	148861	199810	"protein_coding"
"7060"	"Q8N3X6"	0.145	0.711	"LCORL"	17841187	18021876	"protein_coding"
"7061"	"Q8N3Y1"	0.129	0.236	"FBXW8"	116910950	117031148	"protein_coding"
"7062"	"Q8N3Y7"	NA	0.081	"SDR16C5"	56300005	56320776	"protein_coding"
"7063"	"Q8N3Z3"	NA	0.053	"GTPBP8"	112990984	113015060	"protein_coding"
"7064"	"Q8N3Z6"	0.278	0.726	"ZCCHC7"	37120574	37358149	"protein_coding"
"7065"	"Q8N413"	NA	0	"SLC25A45"	65375192	65383701	"protein_coding"
"7066"	"Q8N423"	0.216	0.341	"LILRB2"	248562	256056	"protein_coding"
"7067"	"Q8N427"	0.054	0.117	"NME8"	37848597	37900397	"protein_coding"
"7068"	"Q8N441"	0.123	0.413	"FGFRL1"	1009936	1026898	"protein_coding"
"7069"	"Q8N442"	NA	0.091	"GUF1"	44678420	44700928	"protein_coding"
"7070"	"Q8N448"	0.094	0.232	"LNX2"	27545913	27620529	"protein_coding"
"7071"	"Q8N456"	NA	0.349	"LRRC18"	48909480	48939840	"protein_coding"
"7072"	"Q8N461"	0.129	0.203	"FBXL16"	692498	705801	"protein_coding"
"7073"	"Q8N465"	NA	0.088	"D2HGDH"	241734602	241768816	"protein_coding"
"7074"	"Q8N474"	NA	0.252	"SFRP1"	41261962	41309473	"protein_coding"
"7075"	"Q8N475"	NA	0.078	"FSTL5"	161383897	162164004	"protein_coding"
"7076"	"Q8N488"	0.746	0.899	"RYBP"	49076	122044	"protein_coding"
"7077"	"Q8N490"	0.07	0.182	"PNKD"	218269651	218346793	"protein_coding"
"7078"	"Q8N4B1"	0.209	0.494	"PHETA1"	111360651	111369121	"protein_coding"
"7079"	"Q8N4B4"	NA	0.041	"FBXO39"	6776215	6797101	"protein_coding"
"7080"	"Q8N4C6"	0.029	0.507	"NIN"	50719763	50831162	"protein_coding"
"7081"	"Q8N4C8"	0.454	0.477	"MINK1"	4833340	4898061	"protein_coding"
"7082"	"Q8N4H5"	NA	0.961	"TOMM5"	37582646	37592604	"protein_coding"
"7083"	"Q8N4J0"	0.061	0.083	"CARNMT1"	74980790	75028423	"protein_coding"
"7084"	"Q8N4L2"	0.167	0.311	"PIP4P2"	90993802	91040872	"protein_coding"
"7085"	"Q8N4N3"	0.032	0.068	"KLHL36"	84648511	84667686	"protein_coding"
"7086"	"Q8N4P3"	NA	0	"HDDC3"	90929968	90935196	"protein_coding"
"7087"	"Q8N4Q1"	0.296	0.542	"CHCHD4"	14112077	14124870	"protein_coding"
"7088"	"Q8N4S0"	0.54	0.599	"CCDC82"	96349241	96389956	"protein_coding"
"7089"	"Q8N4T4"	NA	0.045	"ARHGEF39"	35658875	35675866	"protein_coding"
"7090"	"Q8N4T8"	NA	0	"CBR4"	168863770	169010275	"protein_coding"
"7091"	"Q8N4U5"	0.058	0.179	"TCP11L2"	106301929	106347003	"protein_coding"
"7092"	"Q8N4W9"	0.038	0.223	"ZNF808"	52527652	52564464	"protein_coding"
"7093"	"Q8N4X5"	0.172	0.548	"AFAP1L2"	114294824	114404756	"protein_coding"
"7094"	"Q8N511"	NA	0.288	"TMEM199"	28357642	28363683	"protein_coding"
"7095"	"Q8N531"	0.167	0.161	"FBXL6"	86034	89979	"protein_coding"
"7096"	"Q8N543"	0.116	0.14	"OGFOD1"	56451521	56479104	"protein_coding"
"7097"	"Q8N554"	0.383	0.565	"ZNF276"	89720400	89740925	"protein_coding"
"7098"	"Q8N565"	NA	0.318	"MREG"	215942584	216034096	"protein_coding"
"7099"	"Q8N567"	0.148	0.483	"ZCCHC9"	81301587	81313297	"protein_coding"
"7100"	"Q8N568"	0.24	0.337	"DCLK2"	150078445	150257438	"protein_coding"
"7101"	"Q8N573"	0.398	0.55	"OXR1"	106270144	106752694	"protein_coding"
"7102"	"Q8N584"	0.038	0.098	"TTC39C"	23992773	24135610	"protein_coding"
"7103"	"Q8N587"	NA	0.399	"ZNF561"	9604680	9621236	"protein_coding"
"7104"	"Q8N594"	0.261	0.323	"MPND"	4343527	4360086	"protein_coding"
"7105"	"Q8N5A5"	0.254	0.427	"ZGPAT"	63707465	63736142	"protein_coding"
"7106"	"Q8N5B7"	0.112	0.128	"CERS5"	50129289	50167533	"protein_coding"
"7107"	"Q8N5C6"	0.106	0.239	"SRBD1"	45388680	45612165	"protein_coding"
"7108"	"Q8N5C7"	NA	0.243	"DTWD1"	49621037	49656232	"protein_coding"
"7109"	"Q8N5C8"	0.471	0.824	"TAB3"	30827442	30975084	"protein_coding"
"7110"	"Q8N5D0"	0.068	0.171	"WDTC1"	27234632	27308636	"protein_coding"
"7111"	"Q8N5D6"	NA	0.222	"GBGT1"	133152948	133163933	"protein_coding"
"7112"	"Q8N5F7"	0.749	0.778	"NKAP"	119920672	119943751	"protein_coding"
"7113"	"Q8N5G0"	NA	0.567	"SMIM20"	25861830	25929813	"protein_coding"
"7114"	"Q8N5G2"	0.172	0.607	"MACO1"	25430858	25500209	"protein_coding"
"7115"	"Q8N5H7"	0.373	0.472	"SH2D3C"	127738317	127778710	"protein_coding"
"7116"	"Q8N5I2"	0.118	0.337	"ARRDC1"	137605685	137615360	"protein_coding"
"7117"	"Q8N5I4"	NA	0	"DHRSX"	2219506	2502805	"protein_coding"
"7118"	"Q8N5J2"	0.243	0.454	"MINDY1"	150996549	151008376	"protein_coding"
"7119"	"Q8N5J4"	NA	0.617	"SPIC"	101475336	101486997	"protein_coding"
"7120"	"Q8N5K1"	NA	0.378	"CISD2"	102868974	102892807	"protein_coding"
"7121"	"Q8N5L8"	0.35	0.178	"RPP25L"	34610486	34612104	"protein_coding"
"7122"	"Q8N5M1"	0.097	0.187	"ATPAF2"	17977409	18039209	"protein_coding"
"7123"	"Q8N5M4"	NA	0.088	"TTC9C"	62728069	62740293	"protein_coding"
"7124"	"Q8N5M9"	NA	0.093	"JAGN1"	9890574	9894349	"protein_coding"
"7125"	"Q8N5N7"	NA	0.475	"MRPL50"	101387633	101398618	"protein_coding"
"7126"	"Q8N5P1"	0.474	0.629	"ZC3H8"	112211529	112255136	"protein_coding"
"7127"	"Q8N5R6"	0.091	0.364	"CCDC33"	30130	165741	"protein_coding"
"7128"	"Q8N5S3"	0.526	1	"C2orf73"	54330034	54383742	"protein_coding"
"7129"	"Q8N5S9"	0.162	0.352	"CAMKK1"	3860315	3894891	"protein_coding"
"7130"	"Q8N5T2"	NA	0	"TBC1D19"	26576437	26756223	"protein_coding"
"7131"	"Q8N5U6"	0.263	0.588	"RNF10"	120533480	120577588	"protein_coding"
"7132"	"Q8N5V2"	0.296	0.296	"NGEF"	232878701	233013256	"protein_coding"
"7133"	"Q8N5W9"	0.262	0.85	"RFLNB"	439978	445939	"protein_coding"
"7134"	"Q8N5X7"	0.125	0.228	"EIF4E3"	71675414	71754773	"protein_coding"
"7135"	"Q8N5Y2"	0.317	0.428	"MSL3"	11758159	11775772	"protein_coding"
"7136"	"Q8N5Y8"	NA	0.096	"PARP16"	65234460	65300618	"protein_coding"
"7137"	"Q8N5Z0"	0.066	0.007	"AADAT"	170060222	170091699	"protein_coding"
"7138"	"Q8N5Z5"	0.324	0.495	"KCTD17"	37051739	37063390	"protein_coding"
"7139"	"Q8N653"	NA	0.154	"LZTR1"	20982269	20999032	"protein_coding"
"7140"	"Q8N668"	NA	0.121	"COMMD1"	61888724	62147247	"protein_coding"
"7141"	"Q8N680"	0.161	0.66	"ZBTB2"	151364115	151391559	"protein_coding"
"7142"	"Q8N684"	0.308	0.624	"CPSF7"	61402641	61430031	"protein_coding"
"7143"	"Q8N697"	NA	0.102	"SLC15A4"	128793194	128823958	"protein_coding"
"7144"	"Q8N6C5"	0.022	0.158	"IGSF1"	131273506	131578899	"protein_coding"
"7145"	"Q8N6F7"	NA	1	"GCSAM"	4129	16560	"protein_coding"
"7146"	"Q8N6F8"	NA	0.245	"METTL27"	73834590	73842516	"protein_coding"
"7147"	"Q8N6G6"	0.026	0.172	"ADAMTSL1"	17906563	18910950	"protein_coding"
"7148"	"Q8N6H7"	0.207	0.726	"ARFGAP2"	47164299	47177125	"protein_coding"
"7149"	"Q8N6I1"	0.386	0.852	"EID2"	39538707	39540161	"protein_coding"
"7150"	"Q8N6L1"	NA	0.169	"KRTCAP2"	155169408	155173475	"protein_coding"
"7151"	"Q8N6M0"	NA	0.229	"OTUD6B"	91070196	91087095	"protein_coding"
"7152"	"Q8N6M5"	NA	0.049	"ALLC"	3658200	3702671	"protein_coding"
"7153"	"Q8N6M9"	NA	0.248	"ZFAND2A"	1152071	1160759	"protein_coding"
"7154"	"Q8N6N3"	0.824	0.923	"C1orf52"	85249953	85259672	"protein_coding"
"7155"	"Q8N6N6"	NA	0.168	"NATD1"	21238870	21253410	"protein_coding"
"7156"	"Q8N6N7"	NA	0	"ACBD7"	15075475	15088776	"protein_coding"
"7157"	"Q8N6Q8"	0.045	0.212	"METTL25"	82358528	82479239	"protein_coding"
"7158"	"Q8N6S4"	0.05	0.216	"ANKRD13C"	70258999	70354734	"protein_coding"
"7159"	"Q8N6S5"	0.301	0.642	"ARL6IP6"	152717647	152762396	"protein_coding"
"7160"	"Q8N6T3"	0.244	0.68	"ARFGAP1"	63272785	63289790	"protein_coding"
"7161"	"Q8N6T7"	0.203	0.194	"SIRT6"	4174109	4182566	"protein_coding"
"7162"	"Q8N6U8"	NA	0.397	"GPR161"	168079542	168137667	"protein_coding"
"7163"	"Q8N6Y0"	0.344	0.616	"USHBP1"	17249171	17282786	"protein_coding"
"7164"	"Q8N715"	0.544	0.764	"CCDC185"	223393415	223395465	"protein_coding"
"7165"	"Q8N720"	0.106	0.352	"ZNF655"	99558406	99576453	"protein_coding"
"7166"	"Q8N726"	0.583	1	"CDKN2A"	21967752	21995301	"protein_coding"
"7167"	"Q8N766"	NA	0.081	"EMC1"	19215660	19251552	"protein_coding"
"7168"	"Q8N782"	NA	0.056	"ZNF525"	53365693	53392217	"protein_coding"
"7169"	"Q8N7B6"	0.286	0.31	"PACRGL"	20696282	20752907	"protein_coding"
"7170"	"Q8N7B9"	0.078	0.406	"EFCAB3"	62343941	62416480	"protein_coding"
"7171"	"Q8N7E2"	0.238	0.802	"CBLL2"	22272913	22274461	"protein_coding"
"7172"	"Q8N7G0"	0.076	0.549	"POU5F2"	93733220	93741600	"protein_coding"
"7173"	"Q8N7H5"	0.365	0.629	"PAF1"	39385629	39391154	"protein_coding"
"7174"	"Q8N7J2"	0.724	1	"AMER2"	25161679	25172288	"protein_coding"
"7175"	"Q8N7K0"	NA	0.172	"ZNF433"	12014715	12035741	"protein_coding"
"7176"	"Q8N7M2"	NA	0.34	"ZNF283"	43827321	43852017	"protein_coding"
"7177"	"Q8N7P1"	NA	0.209	"PLD5"	242082986	242524697	"protein_coding"
"7178"	"Q8N7R7"	NA	0.357	"CCNYL1"	207711540	207761839	"protein_coding"
"7179"	"Q8N7U6"	NA	0.717	"EFHB"	19879472	19947025	"protein_coding"
"7180"	"Q8N7X0"	0.178	0.411	"ADGB"	146598967	146815462	"protein_coding"
"7181"	"Q8N7X1"	0.772	0.922	"RBMXL3"	115189410	115192868	"protein_coding"
"7182"	"Q8N7X2"	0.083	1	"STPG3"	137251261	137253483	"protein_coding"
"7183"	"Q8N7X8"	0.102	0.406	"SIGLECL1"	51246348	51269330	"protein_coding"
"7184"	"Q8N7Z5"	0.121	0.734	"ANKRD31"	75068275	75236911	"protein_coding"
"7185"	"Q8N806"	0.052	0.28	"UBR7"	93207241	93229215	"protein_coding"
"7186"	"Q8N815"	NA	0.133	"CNTD1"	42798800	42811587	"protein_coding"
"7187"	"Q8N819"	0.172	0.123	"PPM1N"	45488777	45502513	"protein_coding"
"7188"	"Q8N841"	0.193	0.486	"TTLL6"	48762234	48817229	"protein_coding"
"7189"	"Q8N883"	NA	0.4	"ZNF614"	52012765	52030240	"protein_coding"
"7190"	"Q8N884"	0.276	0.305	"CGAS"	73413515	73452297	"protein_coding"
"7191"	"Q8N895"	0.103	0.566	"ZNF366"	72439903	72507410	"protein_coding"
"7192"	"Q8N8A2"	NA	0.029	"ANKRD44"	196967017	197311173	"protein_coding"
"7193"	"Q8N8A6"	0.216	0.281	"DDX51"	43623	51348	"protein_coding"
"7194"	"Q8N8D1"	0.274	0.458	"PDCD7"	65117379	65133808	"protein_coding"
"7195"	"Q8N8E3"	NA	0.329	"CEP112"	65635537	66192133	"protein_coding"
"7196"	"Q8N8F6"	0.107	0.5	"YIPF7"	44622088	44678556	"protein_coding"
"7197"	"Q8N8J6"	NA	0.227	"ZNF615"	51991332	52008230	"protein_coding"
"7198"	"Q8N8J7"	0.515	0.879	"FAM241A"	112145454	112195256	"protein_coding"
"7199"	"Q8N8K9"	0.08	0.503	"KIAA1958"	112486827	112669397	"protein_coding"
"7200"	"Q8N8N7"	NA	0	"PTGR2"	73851831	73885726	"protein_coding"
"7201"	"Q8N8Q3"	0.117	0.149	"ENDOV"	80415165	80438086	"protein_coding"
"7202"	"Q8N8Q9"	NA	0.153	"NIPA2"	22838644	22869362	"protein_coding"
"7203"	"Q8N8R3"	0.073	0.092	"SLC25A29"	100291116	100306547	"protein_coding"
"7204"	"Q8N8R5"	NA	0.275	"C2orf69"	199911293	199955935	"protein_coding"
"7205"	"Q8N8R7"	0.088	0.238	"ARL14EP"	30323104	30338223	"protein_coding"
"7206"	"Q8N8S7"	0.569	0.753	"ENAH"	225486765	225653142	"protein_coding"
"7207"	"Q8N8U2"	0.225	0.366	"CDYL2"	80597907	80804598	"protein_coding"
"7208"	"Q8N8V2"	NA	0.014	"GBP7"	89131742	89176009	"protein_coding"
"7209"	"Q8N8W4"	0.398	0.461	"PNPLA1"	36243203	36313955	"protein_coding"
"7210"	"Q8N8X9"	NA	0	"MAB21L3"	116111399	116138149	"protein_coding"
"7211"	"Q8N8Y2"	NA	0	"ATP6V0D2"	85987323	86154225	"protein_coding"
"7212"	"Q8N8Z6"	0.166	0.469	"DCBLD1"	117453817	117569858	"protein_coding"
"7213"	"Q8N8Z8"	NA	0.203	"ZNF441"	11767000	11784078	"protein_coding"
"7214"	"Q8N945"	NA	0	"PRELID2"	145471799	145835369	"protein_coding"
"7215"	"Q8N960"	0.1	0.277	"CEP120"	123344890	123423592	"protein_coding"
"7216"	"Q8N961"	NA	0.132	"ABTB2"	34150987	34358010	"protein_coding"
"7217"	"Q8N983"	NA	0.484	"MRPL43"	100969458	100987515	"protein_coding"
"7218"	"Q8N9A8"	NA	0.12	"CNEP1R1"	50024410	50037088	"protein_coding"
"7219"	"Q8N9B4"	0.054	0.219	"ANKRD42"	83193712	83260694	"protein_coding"
"7220"	"Q8N9B5"	0.245	0.505	"JMY"	79236131	79327211	"protein_coding"
"7221"	"Q8N9I0"	0.153	0.286	"SYT2"	202590596	202710454	"protein_coding"
"7222"	"Q8N9I9"	0.13	0.199	"DTX3"	57604622	57609804	"protein_coding"
"7223"	"Q8N9K5"	NA	0.262	"ZNF565"	36182276	36246257	"protein_coding"
"7224"	"Q8N9L1"	0.281	0.527	"ZIC4"	147386046	147406809	"protein_coding"
"7225"	"Q8N9L9"	NA	0.017	"ACOT4"	73591873	73595766	"protein_coding"
"7226"	"Q8N9M1"	0.199	0.818	"C19orf47"	40319536	40348527	"protein_coding"
"7227"	"Q8N9M5"	0.122	0.226	"TMEM102"	55892	58136	"protein_coding"
"7228"	"Q8N9N2"	NA	0.2	"ASCC1"	72096032	72217134	"protein_coding"
"7229"	"Q8N9N5"	0.129	0.601	"BANP"	87949244	88077318	"protein_coding"
"7230"	"Q8N9N8"	0.327	0.345	"EIF1AD"	65996545	66002176	"protein_coding"
"7231"	"Q8N9Q2"	0.723	0.987	"SREK1IP1"	64718148	64768691	"protein_coding"
"7232"	"Q8N9R8"	0.058	0.116	"SCAI"	124942608	125143528	"protein_coding"
"7233"	"Q8N9T8"	0.522	0.62	"KRI1"	10553085	10566031	"protein_coding"
"7234"	"Q8N9U0"	0.055	0.447	"TC2N"	247546	304321	"protein_coding"
"7235"	"Q8N9V3"	NA	0	"WDSUB1"	159235798	159286703	"protein_coding"
"7236"	"Q8N9V6"	0.296	0.54	"ANKRD53"	70978380	70985499	"protein_coding"
"7237"	"Q8N9Z2"	0.379	0.8	"CCDC71L"	106654360	106661158	"protein_coding"
"7238"	"Q8NA03"	0.227	0.955	"FSIP1"	39588357	39782841	"protein_coding"
"7239"	"Q8NA19"	0.071	0.271	"L3MBTL4"	5954706	6415237	"protein_coding"
"7240"	"Q8NA23"	NA	0.15	"WDR31"	113313222	113340298	"protein_coding"
"7241"	"Q8NA31"	0.051	0.301	"TERB1"	66754640	66801620	"protein_coding"
"7242"	"Q8NA54"	0.092	0.312	"IQUB"	123452193	123535077	"protein_coding"
"7243"	"Q8NA58"	NA	0.029	"PNLDC1"	159800249	159820704	"protein_coding"
"7244"	"Q8NA61"	0.121	0.801	"CBY2"	45702320	45714559	"protein_coding"
"7245"	"Q8NA72"	0.174	0.697	"POC5"	75674124	75717448	"protein_coding"
"7246"	"Q8NA77"	0.348	0.829	"TEX19"	82359247	82363775	"protein_coding"
"7247"	"Q8NAA4"	0.036	0.407	"ATG16L2"	72814406	72843674	"protein_coding"
"7248"	"Q8NAA5"	0.218	0.291	"LRRC75A"	16441577	16492193	"protein_coding"
"7249"	"Q8NAF0"	0.44	0.582	"ZNF579"	55576774	55580848	"protein_coding"
